pair_id,customer_tweet_id,customer_id,customer_text_raw,agent_tweet_id,agent_text_raw,agent_created_at,customer_text,agent_text,is_english,intent,label_source
p016548,274462,181570,@AmazonHelp @115850  My 3rd order UNDELIVERED. No visit nor call from AmazonAgent. But email says returned to fullfillment centre.,274461,@181570 Our apologies for the miss. Kindly contact us here https://t.co/00q4Sqj9zL and we will have this checked. ^RD,Fri Oct 06 05:46:24 +0000 2017,My 3rd order UNDELIVERED. No visit nor call from AmazonAgent. But email says returned to fullfillment centre.,Our apologies for the miss. Kindly contact us here and we will have this checked. ^RD,true,other_unclear,heuristic_ruleset
p016549,274465,181571,@115850 You are not making the wish list items discounted. Please make that. Have alot to shop.😪,274463,@181571 I get your concern. I'll be sure to forward your feedback internally. ^PS,Fri Oct 06 05:44:00 +0000 2017,You are not making the wish list items discounted. Please make that. Have alot to shop.😪,I get your concern. I'll be sure to forward your feedback internally. ^PS,true,other_unclear,heuristic_ruleset
p016550,274464,181571,@AmazonHelp Thank you. Eagerly waiting to place the shrirts order once prices come down.,274466,@181571 Appreciate your understanding. Stay tuned to our website for upcoming deals. ^GK,Fri Oct 06 06:35:00 +0000 2017,Thank you. Eagerly waiting to place the shrirts order once prices come down.,Appreciate your understanding. Stay tuned to our website for upcoming deals. ^GK,true,other_unclear,heuristic_ruleset
p016551,274599,181602,@115830 I'm having trouble registering on your site. Can I dm you?,274598,@181602 Hi Esra- Yup sure you can DM us if that suits better? ^NV,Fri Oct 06 06:12:51 +0000 2017,I'm having trouble registering on your site. Can I dm you?,Hi Esra- Yup sure you can DM us if that suits better? ^NV,true,other_unclear,heuristic_ruleset
p016552,274603,181604,Sad that my amazon prime now order never arrived. Guess there will be no drunken photos taken tonight for me to cringe at another day :(,274601,@181604 Very sorry to hear Angelos. Have you been in touch? Has a refund been issued? ^TP,Fri Oct 06 06:12:25 +0000 2017,Sad that my amazon prime now order never arrived. Guess there will be no drunken photos taken tonight for me to cringe at another day :(,Very sorry to hear Angelos. Have you been in touch? Has a refund been issued? ^TP,true,order_status_delivery,heuristic_ruleset
p016553,274602,181604,@AmazonHelp sent an email about an hour ago when I woke up :) I was hoping that maybe it would arrive while I was sleeping but wasn't the case :/,274604,@181604 Thanks for clarifying Angelos. Please keep us posted. ^TP,Fri Oct 06 06:19:29 +0000 2017,sent an email about an hour ago when I woke up :) I was hoping that maybe it would arrive while I was sleeping but wasn't the case :/,Thanks for clarifying Angelos. Please keep us posted. ^TP,true,order_status_delivery,heuristic_ruleset
p016554,274605,181604,@AmazonHelp just got a reply from the customer services team and they've refunded me. would have been nice to have had my case but what can ya do (:,274606,@181604 Thanks for the update. Apologies again Angelos. ^TP,Fri Oct 06 06:35:00 +0000 2017,just got a reply from the customer services team and they've refunded me. would have been nice to have had my case but what can ya do (:,Thanks for the update. Apologies again Angelos. ^TP,true,other_unclear,heuristic_ruleset
p016559,274621,181609,@115850 ur organization is fraud i purchase 4a and expected delivery date us 4 oct but my phone is not delivered yet,274620,@181609 to our support team here: https://t.co/vlvfJr4nN9? We'll be glad to make things right. 2/2 ^MJ,Fri Oct 06 06:09:00 +0000 2017,ur organization is fraud i purchase 4a and expected delivery date us 4 oct but my phone is not delivered yet,to our support team here: We'll be glad to make things right. 2/2 ^MJ,true,order_status_delivery,heuristic_ruleset
p016560,179233,181610,"@128308 @12379 #Amazonfarji I have not received my product till now, #Amzagents not responding properly. @120320",274623,@181610 Sorry to know you are yet to receive your product. Please report this to our support here: https://t.co/R3EfhzgU8B. ^PS,Fri Oct 06 06:08:00 +0000 2017,"#Amazonfarji I have not received my product till now, #Amzagents not responding properly.",Sorry to know you are yet to receive your product. Please report this to our support here: ^PS,true,other_unclear,heuristic_ruleset
p016561,274626,181611,"Hey @115850 Can u plz tell your AmzAgents to deliver packages on time, my office closes at 8PM &amp; They always come after that",274624,@181611 I'm sorry for the hassle. I'll pass your feedback to the concerned team so that they can have a look into it. ^AU,Fri Oct 06 06:07:00 +0000 2017,"Hey Can u plz tell your AmzAgents to deliver packages on time, my office closes at 8PM &amp; They always come after that",I'm sorry for the hassle. I'll pass your feedback to the concerned team so that they can have a look into it. ^AU,true,order_status_delivery,heuristic_ruleset
p016562,274614,181606,"@AmazonHelp its been 36 hours of ordering but still product has not even dispatched yet.

Any issue regarding product or courier service?",274615,"@181606 We will provide you with all the information required, kindly contact here https://t.co/00q4Sqj9zL for an update on the order. ^RD",Fri Oct 06 06:06:32 +0000 2017,its been 36 hours of ordering but still product has not even dispatched yet. Any issue regarding product or courier service?,"We will provide you with all the information required, kindly contact here for an update on the order. ^RD",true,other_unclear,heuristic_ruleset
p016563,274628,181612,"@115821  hello amazon my two order is pending and i don't have a received 7042175633
ORDER # 407-9994561-9368336
ORDER # 407-8719367-4043545 https://t.co/qCYhgopIdJ",274627,"@181612 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ 2/2^EM",Fri Oct 06 06:05:27 +0000 2017,hello amazon my two order is pending and i don't have a received 7042175633 ORDER # 407-9994561-9368336 ORDER # 407-8719367-4043545,"Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ 2/2^EM",true,other_unclear,heuristic_ruleset
p016564,274632,181613,"@115850 Hi, need assistance with an order. Possible to arrange a call or solve my query over DM?",274630,"@181613 Kindly request a call back here: https://t.co/2t6DQoUmNZ, we'll get back to you soon. (2/2)^AP",Fri Oct 06 06:04:26 +0000 2017,"Hi, need assistance with an order. Possible to arrange a call or solve my query over DM?",Kindly request a call back here: we'll get back to you soon. (2/2)^AP,true,other_unclear,heuristic_ruleset
p016566,274468,181615,"@115850 This deal is great for me.
#AmazonGreatIndianFestival https://t.co/1Tfel5Sf6T",274636,"@181615 Glad to know, Jitheesh. Go ahead do not miss the opportunity. ^SB",Fri Oct 06 06:00:20 +0000 2017,This deal is great for me. #AmazonGreatIndianFestival,"Glad to know, Jitheesh. Go ahead do not miss the opportunity. ^SB",true,other_unclear,heuristic_ruleset
p016567,274639,181616,Got a message saying I’ve received and signed for my delivery even though I haven’t @115850?,274637,"@181616 That's strange, Lord. Have you escalated this to out support team here: https://t.co/vlvfJr4nN9. We will look into it. ^SB",Fri Oct 06 05:58:54 +0000 2017,Got a message saying I’ve received and signed for my delivery even though I haven’t ?,"That's strange, Lord. Have you escalated this to out support team here: We will look into it. ^SB",true,order_status_delivery,heuristic_ruleset
p016568,274638,181616,@AmazonHelp There’s no option to do so through your app. Have reported now through the link.,274640,@181616 That's strange. Please click on the link mentioned previously by my colleague 'SB' to reach us (1/2)^AU,Fri Oct 06 07:14:53 +0000 2017,There’s no option to do so through your app. Have reported now through the link.,That's strange. Please click on the link mentioned previously by my colleague 'SB' to reach us (1/2)^AU,true,other_unclear,heuristic_ruleset
p016569,274682,181628,"@115850 i ordered dis product specially bcz of size of gym bag which hs side pocket on images of product description(which is cylindrical in shape) bt i received small gym bag and different design.
so by your logic for all non returnable you can send different product.😡
I want my refund https://t.co/pa7iGznAHp",274681,@181628 We understand the product you received is not up to your satisfaction. I'm sorry for the experience you've had. Let us help you here. Kindly reach us via https://t.co/CNHA4voaWH and we'll get in touch with you soon. ^VM,Sat Nov 25 03:28:00 +0000 2017,i ordered dis product specially bcz of size of gym bag which hs side pocket on images of product description(which is cylindrical in shape) bt i received small gym bag and different design. so by your logic for all non returnable you can send different product.😡 I want my refund,We understand the product you received is not up to your satisfaction. I'm sorry for the experience you've had. Let us help you here. Kindly reach us via and we'll get in touch with you soon. ^VM,true,refund_return,heuristic_ruleset
p016570,274689,181629,@115850 @115851 .....still awaiting reply worst service frm amazon thinking only for vendor n not abt customers..#badservice #worstservice,274687,@181629 We have already responded you. Kindly check the same here: https://t.co/DTSNmGldJf and respond to the correspondence for further assistance. ^JS,Sat Nov 25 03:27:34 +0000 2017,.....still awaiting reply worst service frm amazon thinking only for vendor n not abt customers..#badservice #worstservice,We have already responded you. Kindly check the same here: and respond to the correspondence for further assistance. ^JS,true,general_complaint,heuristic_ruleset
p016571,274688,181629,"@AmazonHelp That doesn't suffice,its very easy for amazon by simply saying sorry...not expecting dis reply..#badattitudeservice#",274690,"@181629 If the resolution provided is not up to your expectations, please respond to the correspondence which you have received. We'll assist you further. ^JS",Sat Nov 25 03:49:00 +0000 2017,"That doesn't suffice,its very easy for amazon by simply saying sorry...not expecting dis reply..#badattitudeservice#","If the resolution provided is not up to your expectations, please respond to the correspondence which you have received. We'll assist you further. ^JS",true,other_unclear,heuristic_ruleset
p016574,274695,181629,@AmazonHelp No use done everything still worst service from amazon..pathatic,274696,@181629 I get your concern. Kindly check for the latest correspondence from our team sent to your registered email address. ^AP,Sat Nov 25 05:26:00 +0000 2017,No use done everything still worst service from amazon..pathatic,I get your concern. Kindly check for the latest correspondence from our team sent to your registered email address. ^AP,true,general_complaint,heuristic_ruleset
p016575,274697,181629,"@AmazonHelp No reply frm ur team ,evry time i need to beg them..#worstservice#",274698,@181629 We have checked and confirm that we have sent you an email to your registered email address. Please reply to the same for any latest insight regarding your order. ^VM,Sat Nov 25 06:49:50 +0000 2017,"No reply frm ur team ,evry time i need to beg them..#worstservice#",We have checked and confirm that we have sent you an email to your registered email address. Please reply to the same for any latest insight regarding your order. ^VM,true,other_unclear,heuristic_ruleset
p016576,274699,181629,"@AmazonHelp Amazon don't beleive wht customer says,i need to alwys beg amazon for updte..no reply still",274700,@181629 That's strange you have not yet received any reply. Kindly fill this form here https://t.co/u7U2A23kjX and we'll reach out to you soon.^VM,Sat Nov 25 07:24:52 +0000 2017,"Amazon don't beleive wht customer says,i need to alwys beg amazon for updte..no reply still",That's strange you have not yet received any reply. Kindly fill this form here and we'll reach out to you soon.^VM,true,other_unclear,heuristic_ruleset
p016577,274701,181629,"@AmazonHelp Done dis form filling also n getting sme reply,coz of vendor error i need to suffer as a buyer...#customeris losser#",274702,"@181629 I'm sorry for the unpleasant experience, please reply to the email correspondence from our team for a better insight about the issue. Twitter being a public platform we do not have access to your order details. Thank you for understanding. ^SI",Sat Nov 25 08:00:30 +0000 2017,"Done dis form filling also n getting sme reply,coz of vendor error i need to suffer as a buyer...#customeris losser#","I'm sorry for the unpleasant experience, please reply to the email correspondence from our team for a better insight about the issue. Twitter being a public platform we do not have access to your order details. Thank you for understanding. ^SI",true,other_unclear,heuristic_ruleset
p016578,274703,181629,@AmazonHelp I want to knw public how u treat customer issues..,274704,"@181629 I understand how you must be feeling. However, we'll not be able to assist here as we do not have access to your account over social media. Please write back to our correspondence for further assistance. ^SF",Sat Nov 25 08:40:28 +0000 2017,I want to knw public how u treat customer issues..,"I understand how you must be feeling. However, we'll not be able to assist here as we do not have access to your account over social media. Please write back to our correspondence for further assistance. ^SF",true,other_unclear,heuristic_ruleset
p016580,274684,181628,"@115850 ORDER # 407-2070792-5879531
fraud wt customer by giving different product #fraudAmazon
Wn asking for return or refund- Giving resolution as this product comes under non returnable dat means dey r free 2 gv wrong product.
PFA of gym bag recieved wch is dfrnt on website😡 https://t.co/oDnKyFhqjf",274685,"@181628 Also, please don't provide your order details, we consider it to be personal info. Our page is visible to the public. (2/2)^SF",Sat Nov 25 03:26:00 +0000 2017,ORDER # 407-2070792-5879531 fraud wt customer by giving different product #fraudAmazon Wn asking for return or refund- Giving resolution as this product comes under non returnable dat means dey r free 2 gv wrong product. PFA of gym bag recieved wch is dfrnt on website😡,"Also, please don't provide your order details, we consider it to be personal info. Our page is visible to the public. (2/2)^SF",true,refund_return,heuristic_ruleset
p016584,274719,181633,"@AmazonHelp I wouldn't have written here unless we have tried through seller support, category person or sending legal notice which I have mentioned. We are looking for some concrete and more responsible response. @115851 #Bezos",274717,@181633 I'd like to know more about the issue and assist you with it. Please share your details here: https://t.co/Vjer6EtERV and I'll get back to you on this. ^SH,Sat Nov 25 03:25:00 +0000 2017,"I wouldn't have written here unless we have tried through seller support, category person or sending legal notice which I have mentioned. We are looking for some concrete and more responsible response. #Bezos",I'd like to know more about the issue and assist you with it. Please share your details here: and I'll get back to you on this. ^SH,true,other_unclear,heuristic_ruleset
p016585,274718,181633,@AmazonHelp Have sent you the detailed mail . Please check and assist.,274720,@181633 Have you filled in the details using the link given earlier? ^RW,Sat Nov 25 05:10:00 +0000 2017,Have sent you the detailed mail . Please check and assist.,Have you filled in the details using the link given earlier? ^RW,true,other_unclear,heuristic_ruleset
p016586,274721,181633,@AmazonHelp I have filled in the link you sent,274722,@181633 You would've received a correspondence here: https://t.co/8DAc10S7ww. Please refer and feel free to get back to us for further concerns. ^BV,Sat Nov 25 09:46:00 +0000 2017,I have filled in the link you sent,You would've received a correspondence here: Please refer and feel free to get back to us for further concerns. ^BV,true,other_unclear,heuristic_ruleset
p016587,274723,181633,@AmazonHelp Yes...have got a mail from Varun and you seemed to have asked for 3-5 business days to take actions.,274724,"@181633 I'd request you to wait for the mentioned time frame, we'll reach out to you with an update. ^AP",Sat Nov 25 10:44:53 +0000 2017,Yes...have got a mail from Varun and you seemed to have asked for 3-5 business days to take actions.,"I'd request you to wait for the mentioned time frame, we'll reach out to you with an update. ^AP",true,other_unclear,heuristic_ruleset
p016588,274725,181633,@AmazonHelp Sure..I will wait and expect a strong and decisive action,274726,@181633 We'll certainly work on the concern and take necessary actions to resolve it. ^AP,Sat Nov 25 11:15:30 +0000 2017,Sure..I will wait and expect a strong and decisive action,We'll certainly work on the concern and take necessary actions to resolve it. ^AP,true,other_unclear,heuristic_ruleset
p016589,274728,181633,"@115851 Even after requesting and then sending legal notice to Amazon India to stop sellers undercutting us by selling counterfeits of Aquagrand Plus &amp; Florentine purifiers, they are not blocking them for mere sales. I believe you do not support frauds. Need help #bezos",274727,@181633 Looks like you had an unpleasant experience with us regarding counterfeit products sold by sellers on Amazon. We'd like to investigate this further and help assist. Please reach our seller support team via https://t.co/i4kErg3hoT and we'll get in touch with you. ^VM,Sat Nov 25 03:07:29 +0000 2017,"Even after requesting and then sending legal notice to Amazon India to stop sellers undercutting us by selling counterfeits of Aquagrand Plus &amp; Florentine purifiers, they are not blocking them for mere sales. I believe you do not support frauds. Need help #bezos",Looks like you had an unpleasant experience with us regarding counterfeit products sold by sellers on Amazon. We'd like to investigate this further and help assist. Please reach our seller support team via and we'll get in touch with you. ^VM,true,other_unclear,heuristic_ruleset
p016590,274730,181634,@116875  llega el correo 8:34 me comunico a su línea de ayuda para que no se vaya el repartidor que le digan que aquí estoy. 35 min https://t.co/GjnPEiPIkP,274729,"@181634 Selene, sin compartir información personal o de tu cuenta ¿Podrías indicarnos que te informaron en Servicio al Cliente? ^PC",Sat Nov 25 03:25:00 +0000 2017,llega el correo 8:34 me comunico a su línea de ayuda para que no se vaya el repartidor que le digan que aquí estoy. 35 min,"Selene, sin compartir información personal o de tu cuenta ¿Podrías indicarnos que te informaron en Servicio al Cliente? ^PC",true,other_unclear,heuristic_ruleset
p016591,274734,140832,@AmazonHelp and its been delivered.. i have been having terrible experience with amazon lately i have been a customer since 2013 and i have had to wait 34 days with still no working item i have had to do 2 return in a row and im so tired of talking to customer support its not even funny,274731,@140832 I'm sorry for the recent issues. That's not the type of service that we aim to provide. Please let us know if you don't receive your refund within the two week time frame previously mentioned.  ^FJ,Sat Nov 25 03:25:00 +0000 2017,and its been delivered.. i have been having terrible experience with amazon lately i have been a customer since 2013 and i have had to wait 34 days with still no working item i have had to do 2 return in a row and im so tired of talking to customer support its not even funny,I'm sorry for the recent issues. That's not the type of service that we aim to provide. Please let us know if you don't receive your refund within the two week time frame previously mentioned. ^FJ,true,order_status_delivery,heuristic_ruleset
p016592,274737,140832,@AmazonHelp still no refund after 4 and a half days after being delivered back to amazon whats taking so long... my other return after 2 days they completed the refund..,274735,@140832 Hello! Returns can take up to two weeks to be processed and refunded after the carrier has picked up the returning package. Your bank may require additional processing time once we issue the refund. You can find out what to expect here: https://t.co/NVDq5I25Mh ^RM,Sat Nov 25 03:11:34 +0000 2017,still no refund after 4 and a half days after being delivered back to amazon whats taking so long... my other return after 2 days they completed the refund..,Hello! Returns can take up to two weeks to be processed and refunded after the carrier has picked up the returning package. Your bank may require additional processing time once we issue the refund. You can find out what to expect here: ^RM,true,order_status_delivery,heuristic_ruleset
p016593,274739,181635,@AmazonHelp I can’t stream amazon video on my tv anymore it’s frozen every time I try.,274738,@181635 I responded to your DM! ^LA,Sat Nov 25 03:24:31 +0000 2017,I can’t stream amazon video on my tv anymore it’s frozen every time I try.,I responded to your DM! ^LA,true,other_unclear,heuristic_ruleset
p016594,274742,181636,"@AmazonHelp Delayed status. Bigger item so I understand why USPS is being used to deliver, I prefer UPS it would be successful. Instead now I wait #TheUnknown",274741,"@181636 I completely understand. We'd like to look into this further with you. When you have the chance, please reach out to us here: https://t.co/hApLpMlfHN so we can investigate! ^VB",Sat Nov 25 03:23:28 +0000 2017,"Delayed status. Bigger item so I understand why USPS is being used to deliver, I prefer UPS it would be successful. Instead now I wait #TheUnknown","I completely understand. We'd like to look into this further with you. When you have the chance, please reach out to us here: so we can investigate! ^VB",true,order_status_delivery,heuristic_ruleset
p016595,274744,181636,@AmazonHelp order#113-4367791-7462639 was supposed to be delivered 11/24 after tracking the order I see USPS will be delivering it and now I cannot see when it will arrive. If I am paying for prime I expect the 2 day service!,274743,"@181636 I'm sorry you haven't received your order! We don't have access to accounts via Social Media, but would like to help where possible. Does the tracking information on the USPS website give any further insight or indicate a new delivery date? ^MV",Sat Nov 25 03:07:00 +0000 2017,order#113-4367791-7462639 was supposed to be delivered 11/24 after tracking the order I see USPS will be delivering it and now I cannot see when it will arrive. If I am paying for prime I expect the 2 day service!,"I'm sorry you haven't received your order! We don't have access to accounts via Social Media, but would like to help where possible. Does the tracking information on the USPS website give any further insight or indicate a new delivery date? ^MV",true,order_status_delivery,heuristic_ruleset
p016597,274748,181638,@115821 Black Friday shopping on your site was a mess this year. 👎🏼,274747,@181638 We'd appreciate your feedback! Can you elaborate more about what's going on today? ^JP,Sat Nov 25 03:22:39 +0000 2017,Black Friday shopping on your site was a mess this year. 👎🏼,We'd appreciate your feedback! Can you elaborate more about what's going on today? ^JP,true,other_unclear,heuristic_ruleset
p016598,274751,181639,Kindle app on android not working today. Cant see my books or connect to kindle store. Is something wrong with the app or your servers or my phone? @117634,274749,"@181639 The app seems to be working fine. For any issues, please reach out to our Kindle support team here: https://t.co/R6eqxkBGjq and we'll be happy to help. ^SH",Sat Nov 25 03:20:32 +0000 2017,Kindle app on android not working today. Cant see my books or connect to kindle store. Is something wrong with the app or your servers or my phone?,"The app seems to be working fine. For any issues, please reach out to our Kindle support team here: and we'll be happy to help. ^SH",true,damaged_defective_item,heuristic_ruleset
p016599,274750,181639,@AmazonHelp I figured it out.  Old password saved in kindle app. New password on Amazon account.  Kindle app couldn't sync but said it was server issue.  Didn't prompt for correct password.  Uninstall and reinstalling app didnt fix. Had to de register device. Now works. Love my Kindle.,274752,@181639 Thanks for letting us know. I hope if you ever need anything you will let us know. ^SC,Sat Nov 25 04:08:34 +0000 2017,I figured it out. Old password saved in kindle app. New password on Amazon account. Kindle app couldn't sync but said it was server issue. Didn't prompt for correct password. Uninstall and reinstalling app didnt fix. Had to de register device. Now works. Love my Kindle.,Thanks for letting us know. I hope if you ever need anything you will let us know. ^SC,true,account_access,heuristic_ruleset
p016600,274754,181634,Muy molesta con @116875. Estoy esperando en mi oficina el paquete solo para eso. Y de repente me llega un correo de que no estaba.,274753,"@181634 ¡Hola. Selene! Lamentamos la molestia ocasionada, ¿el producto es vendido y enviado por Amazon o por un vendedor externo que utiliza nuestra plataforma? ^LC",Sat Nov 25 03:20:06 +0000 2017,Muy molesta con . Estoy esperando en mi oficina el paquete solo para eso. Y de repente me llega un correo de que no estaba.,"¡Hola. Selene! Lamentamos la molestia ocasionada, ¿el producto es vendido y enviado por Amazon o por un vendedor externo que utiliza nuestra plataforma? ^LC",true,other_unclear,heuristic_ruleset
p016602,274758,181640,Update: luckily the lady wasn’t home where my package was delivered so it was still on her doorstep. There was another persons package #1461 at the same door (1416). Get it together @115821 . If it wasn’t for my kindness 1461 wouldn’t have received their package. 😩😒🤯🤬,274757,"@181640 Happy to hear that you were able to retrieve your package, I'm so sorry it was incorrectly delivered. You can report carrier feedback by contacting us via phone or chat here: https://t.co/hApLpMlfHN. Please let us know if we may be of further assistance. ^KL",Sat Nov 25 03:17:00 +0000 2017,Update: luckily the lady wasn’t home where my package was delivered so it was still on her doorstep. There was another persons package #1461 at the same door (1416). Get it together . If it wasn’t for my kindness 1461 wouldn’t have received their package. 😩😒🤯🤬,"Happy to hear that you were able to retrieve your package, I'm so sorry it was incorrectly delivered. You can report carrier feedback by contacting us via phone or chat here: Please let us know if we may be of further assistance. ^KL",true,order_status_delivery,heuristic_ruleset
p016603,274761,144968,"@115850  you have cheated me. @115850 guys never trust this brand. @115850 haven't delevered the product and saying your product is delivered. Investigation tram, delevery boy are your @115850 u making me fool. https://t.co/zoEzi5vN4H",274759,@144968 Apologies for any misunderstanding about the resolution provided. We've already responded to your query here: https://t.co/HEfbhUj8Gt. Please reply to our email correspondence with your further concerns. ^SC,Sat Nov 25 03:14:56 +0000 2017,"you have cheated me. guys never trust this brand. haven't delevered the product and saying your product is delivered. Investigation tram, delevery boy are your u making me fool.",Apologies for any misunderstanding about the resolution provided. We've already responded to your query here: Please reply to our email correspondence with your further concerns. ^SC,true,order_status_delivery,heuristic_ruleset
p016604,274760,144968,"@AmazonHelp I mail, call I have already many times talked now @115850 cheated the customer and saying plz do police varification to me. @115850 u have taken my money, product, delevery boy, investigation team your @115850 making fool.",274762,"@144968 As mentioned earlier, kindly respond to the correspondence which you have received. We will assist you further. ^JS",Sat Nov 25 04:00:00 +0000 2017,"I mail, call I have already many times talked now cheated the customer and saying plz do police varification to me. u have taken my money, product, delevery boy, investigation team your making fool.","As mentioned earlier, kindly respond to the correspondence which you have received. We will assist you further. ^JS",true,other_unclear,heuristic_ruleset
p016605,274766,181641,@115850 @AmazonHelp @13938 worst support i hv gt frm Amazon &amp; it's Seller for defective item.,274765,"@181641 Seems like you had an unpleasant experience, Mukesh! Could you please elaborate on what lead to it? ^SF",Sat Nov 25 03:12:49 +0000 2017,worst support i hv gt frm Amazon &amp; it's Seller for defective item.,"Seems like you had an unpleasant experience, Mukesh! Could you please elaborate on what lead to it? ^SF",true,damaged_defective_item,heuristic_ruleset
p016607,274771,181643,"@AmazonHelp I respond back on your response over email, however no emails further",274769,@181643 I checked and can confirm we haven't received your email. Kindly share your details again here: https://t.co/yBPkOL6ZoB and I'll get back to you. ^SH,Sat Nov 25 03:10:32 +0000 2017,"I respond back on your response over email, however no emails further",I checked and can confirm we haven't received your email. Kindly share your details again here: and I'll get back to you. ^SH,true,other_unclear,heuristic_ruleset
p016608,274770,181643,@AmazonHelp I had replied to your email... I can forward again,274772,@181643 We've emailed a correspondence to you. Kindly check it here: https://t.co/sC1mf2vwg9 and write back to us. ^SF,Sat Nov 25 09:10:26 +0000 2017,I had replied to your email... I can forward again,We've emailed a correspondence to you. Kindly check it here: and write back to us. ^SF,true,other_unclear,heuristic_ruleset
p016609,274774,181643,@AmazonHelp Done again.... you shall get your system checked why the details did not got through the first time itself.,274773,@181643 We've received your details and our teams will reach out to you soon with an update. You could check for latest correspondence sent to your registered email address through this link here https://t.co/91cv9ssEQD. ^VM,Thu Nov 23 03:17:02 +0000 2017,Done again.... you shall get your system checked why the details did not got through the first time itself.,We've received your details and our teams will reach out to you soon with an update. You could check for latest correspondence sent to your registered email address through this link here ^VM,true,other_unclear,heuristic_ruleset
p016610,274776,181643,@AmazonHelp I have already filled the details on the link which was shared earlier.. what other details are you looking for?,274775,@181643 The details might not have gotten through. Kindly refill your details through the link provided earlier and we'll look into it. ^PB,Wed Nov 22 08:27:56 +0000 2017,I have already filled the details on the link which was shared earlier.. what other details are you looking for?,The details might not have gotten through. Kindly refill your details through the link provided earlier and we'll look into it. ^PB,true,other_unclear,heuristic_ruleset
p016613,274785,181646,Hey @115821 I can't seem to buy new releases thru you. The Amazon app tells me to use the store on Kindle and Kindle says these books are not available for sale. What's up? https://t.co/2TpR5IBGMu,274784,@181646 Please call our support team here: https://t.co/vlvfJr4nN9 &amp; we'll be glad to help you with your concern. ^SF,Sat Nov 25 03:06:00 +0000 2017,Hey I can't seem to buy new releases thru you. The Amazon app tells me to use the store on Kindle and Kindle says these books are not available for sale. What's up?,Please call our support team here: &amp; we'll be glad to help you with your concern. ^SF,true,other_unclear,heuristic_ruleset
p016615,274791,181648,@AmazonHelp estoy por completar una compra y no me aplica los 100 pesos por ver una serie en Prime video.,274789,@181648 ¡Hola! ¿Has comprobado cumplir con todos los términos y condiciones? Acá te adjunto el enlace: https://t.co/AcOol5wH1O ^LC,Sat Nov 25 03:04:00 +0000 2017,estoy por completar una compra y no me aplica los 100 pesos por ver una serie en Prime video.,¡Hola! ¿Has comprobado cumplir con todos los términos y condiciones? Acá te adjunto el enlace: ^LC,true,app_website_technical,heuristic_ruleset
p016617,274798,181650,@118919 i have not been getting any e-mail updates for each n every product since from last 3-4 months,274797,@181650 That's strange. Looks like the notification of emails have been set to off. Let us help you out here. Please reach us via https://t.co/CNHA4voaWH and we'll help you out. ^VM,Sat Nov 25 03:04:00 +0000 2017,i have not been getting any e-mail updates for each n every product since from last 3-4 months,That's strange. Looks like the notification of emails have been set to off. Let us help you out here. Please reach us via and we'll help you out. ^VM,true,other_unclear,heuristic_ruleset
p016618,274802,181651,"@115821 And to top it off, one of the items, my 14year old son saved up his allowance and I had to tell him 3 times that it won't arrive in time. That is just crap.",274799,"@181651 I'm very sorry for the trouble! This is not the experience we hope for our customers. Thought delays are possible, they should be rare. When you spoke with us what guidance was provided to help resolve this issue? ^ST",Sat Nov 25 03:03:00 +0000 2017,"And to top it off, one of the items, my 14year old son saved up his allowance and I had to tell him 3 times that it won't arrive in time. That is just crap.","I'm very sorry for the trouble! This is not the experience we hope for our customers. Thought delays are possible, they should be rare. When you spoke with us what guidance was provided to help resolve this issue? ^ST",true,order_status_delivery,heuristic_ruleset
p016625,274866,181666,Amigxs compré algo en @116875 que no necesitaba y ahora no sé cómo cancelar el pedido 😭,274864,@181666 2/2 Caso esté en proceso de envío debes esperar a recibirlo para devolverlo: https://t.co/D4F4TlZ29f ^JD,Fri Oct 06 06:27:00 +0000 2017,Amigxs compré algo en que no necesitaba y ahora no sé cómo cancelar el pedido 😭,2/2 Caso esté en proceso de envío debes esperar a recibirlo para devolverlo: ^JD,true,other_unclear,heuristic_ruleset
p016626,274870,181667,@115850  U use to deliver things like Flash ⚡ but now it seems my order is moving like the White Walkers. Can you update me on my order ?,274868,@181667 We always prepare ourselves when we receive an order. Could you let us know if we had a miss on your delivery?  ^VM,Fri Oct 06 06:26:31 +0000 2017,U use to deliver things like Flash ⚡ but now it seems my order is moving like the White Walkers. Can you update me on my order ?,We always prepare ourselves when we receive an order. Could you let us know if we had a miss on your delivery? ^VM,true,order_status_delivery,heuristic_ruleset
p016627,274869,181667,@AmazonHelp Ordr nt delivered or updated for last one week. Even support response was generic. I sent another email today and it's out for delivery now.,274871,@181667 I request you to kindly wait till the time and I'm positive that the order would be delivered. 2/2 ^SB,Fri Oct 06 07:40:00 +0000 2017,Ordr nt delivered or updated for last one week. Even support response was generic. I sent another email today and it's out for delivery now.,I request you to kindly wait till the time and I'm positive that the order would be delivered. 2/2 ^SB,true,order_status_delivery,heuristic_ruleset
p016628,274879,181670,"Hi @115850 , the message says your package is delivered but i haven't got one. Help! https://t.co/Ton8OGbHzH",274877,@181670 it to be personal information. Our Twitter page is visible to the public. (3/3)^AP,Fri Oct 06 06:26:31 +0000 2017,"Hi , the message says your package is delivered but i haven't got one. Help!",it to be personal information. Our Twitter page is visible to the public. (3/3)^AP,true,order_status_delivery,heuristic_ruleset
